,Data,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
67,2017-04-01 07:00:00,59.73,9.23,2063.94,577.34,400.01,9.42,1.79,176.73,191.19,191.69,295.1,306.41,249.99,249.93,799.22,799.48,800.79,449.68,450.63,457.63,451.25,64.03,3.12
68,2017-04-01 08:00:00,59.73,9.23,893.03,479.46,398.93,9.37,1.66,198.46,201.39,199.96,295.1,306.41,250.09,250.61,798.61,800.12,798.87,448.42,449.52,454.97,449.8,64.03,3.12
69,2017-04-01 09:00:00,59.73,9.23,2082.39,389.5,399.22,9.28,1.57,200.11,199.92,200.01,295.1,306.41,250.16,250.05,801.49,797.81,800.68,448.57,446.94,454.53,450.85,64.03,3.12
70,2017-04-01 10:00:00,59.73,9.23,1079.46,508.74,398.93,9.11,1.7,199.98,199.96,199.87,295.1,306.41,250.09,250.27,800.31,800.3,800.99,451.25,445.22,448.98,445.32,64.03,3.12
71,2017-04-01 11:00:00,59.73,9.23,1455.02,500.45,400.52,9.02,1.69,199.97,200.04,200.0,295.1,306.41,250.06,250.14,803.6,803.54,806.65,486.47,471.22,454.77,449.29,64.03,3.12
72,2017-04-01 12:00:00,59.73,9.23,1655.35,556.53,400.27,9.25,1.76,199.98,200.06,199.92,295.1,306.41,250.03,250.21,799.36,799.62,799.86,447.43,451.58,455.97,450.72,64.03,3.12
73,2017-04-01 13:00:00,59.73,9.23,2098.56,561.5,399.65,9.37,1.77,200.15,199.12,199.81,295.1,306.41,249.99,250.44,801.63,798.96,800.17,453.99,448.58,451.6,448.94,64.03,3.12
74,2017-04-01 14:00:00,59.73,9.23,1962.14,567.93,399.81,9.49,1.78,200.23,200.32,200.07,295.1,306.41,250.15,250.15,798.35,800.08,800.68,450.92,451.23,456.95,447.34,64.03,3.12
75,2017-04-01 15:00:00,59.73,9.23,2265.1,514.41,399.37,9.24,1.7,199.81,199.72,200.1,295.1,306.41,250.05,250.22,800.45,799.51,800.23,451.65,452.31,452.52,452.49,64.03,3.12
76,2017-04-01 16:00:00,59.73,9.23,2566.8,548.29,400.98,9.18,1.75,199.97,199.49,200.09,295.1,306.41,249.93,249.99,800.94,800.8,800.96,397.57,445.8,451.08,449.7,64.03,3.12
77,2017-04-01 17:00:00,59.73,9.23,1823.82,525.81,398.82,9.37,1.7,199.88,200.41,200.07,295.1,306.41,249.86,250.13,801.43,800.54,802.47,394.67,444.45,457.5,447.63,64.03,3.12
78,2017-04-01 18:00:00,59.73,9.23,2634.44,565.8,399.26,9.52,1.77,199.91,199.94,199.92,295.1,306.41,250.01,250.11,801.04,801.1,801.45,248.9,451.58,452.06,453.01,64.03,3.12
79,2017-04-01 19:00:00,59.73,9.23,2433.15,553.09,400.9,9.69,1.79,199.57,200.21,199.91,295.1,306.41,249.88,250.25,800.57,798.13,802.38,263.22,450.37,452.21,451.03,64.03,3.12
80,2017-04-01 20:00:00,59.73,9.23,2542.92,539.42,400.62,9.55,1.75,199.9,200.01,199.92,295.1,306.41,249.72,250.08,801.01,799.67,799.81,409.89,452.63,450.4,450.18,64.03,3.12
81,2017-04-01 21:00:00,59.73,9.23,2237.16,525.81,399.17,9.37,1.72,199.87,200.15,199.83,295.1,306.41,250.04,249.83,799.53,800.8,800.49,448.35,448.41,450.84,450.92,64.03,3.12
82,2017-04-01 22:00:00,59.73,9.23,2251.54,481.65,399.67,9.48,1.66,199.93,199.3,200.1,295.1,306.41,249.98,249.95,800.25,799.66,799.35,456.8,483.63,517.21,508.22,64.03,3.12
83,2017-04-01 23:00:00,59.73,9.23,2271.42,548.07,400.06,9.66,1.75,199.91,200.55,200.0,295.1,306.41,249.83,250.07,800.96,799.63,800.47,444.05,451.7,426.11,449.69,64.03,3.12
84,2017-04-02 00:00:00,59.73,9.23,1645.06,561.18,399.56,9.37,1.77,199.96,199.79,200.06,295.1,306.41,249.92,250.28,800.65,800.45,800.79,431.6,448.96,439.37,451.42,64.03,3.12
85,2017-04-02 01:00:00,59.73,9.23,225.31,544.52,399.66,9.33,1.74,199.96,200.19,199.83,295.1,306.41,250.13,249.93,800.04,799.28,798.98,194.59,450.7,441.04,449.61,64.03,3.12
86,2017-04-02 02:00:00,59.73,9.23,1422.31,432.19,398.86,9.24,1.63,199.92,200.07,199.9,295.1,306.41,249.94,250.48,809.51,804.12,814.12,252.46,452.34,449.48,449.93,64.03,3.12
87,2017-04-02 03:00:00,59.73,9.23,2016.58,530.81,400.03,9.42,1.73,199.94,201.85,200.04,295.1,306.41,250.02,250.25,799.66,798.07,798.7,271.69,447.4,450.62,449.84,64.03,3.12
88,2017-04-02 04:00:00,59.73,9.23,1911.42,558.98,399.86,9.62,1.77,199.88,199.85,199.95,295.1,306.41,250.05,249.92,800.53,800.94,800.16,170.81,451.84,451.68,451.19,64.03,3.12
89,2017-04-02 05:00:00,59.73,9.23,1274.28,495.23,399.16,9.52,1.67,199.93,199.55,200.02,295.1,306.41,249.99,249.93,801.84,801.93,805.82,293.28,455.46,453.51,458.71,64.03,3.12
90,2017-04-02 06:00:00,59.71,9.24,2254.35,505.22,401.08,9.56,1.69,200.0,200.16,199.92,295.1,306.41,250.06,250.96,801.7,800.79,800.55,369.79,449.67,453.16,452.59,64.03,3.12
91,2017-04-02 07:00:00,56.73,12.74,2149.63,487.09,402.35,9.75,1.64,200.06,199.87,200.02,295.1,306.41,250.15,249.87,810.2,801.68,811.05,454.37,446.89,479.9,467.17,64.04,3.11
92,2017-04-02 08:00:00,56.73,12.74,2342.1,561.22,399.38,9.54,1.77,200.17,200.33,199.91,295.1,306.41,250.55,250.15,796.42,799.17,797.84,432.13,447.23,451.44,447.04,64.41,2.97
93,2017-04-02 09:00:00,56.73,12.74,1873.16,550.13,400.47,9.49,1.75,200.06,199.73,200.04,295.1,306.41,250.5,250.33,799.93,801.02,799.74,436.64,450.79,451.15,451.11,65.13,2.68
94,2017-04-02 10:00:00,56.73,12.74,2238.03,543.44,400.69,9.57,1.78,200.07,199.43,199.94,295.1,306.41,250.36,249.98,806.99,802.53,803.54,455.05,452.55,437.39,456.04,65.5,2.53
95,2017-04-02 11:00:00,56.73,12.74,1816.81,562.43,398.39,9.67,1.77,201.38,201.02,199.67,295.1,306.41,250.23,250.07,772.11,809.08,799.63,316.38,440.8,444.23,443.63,66.32,1.45
96,2017-04-02 12:00:00,56.73,12.74,2562.17,580.31,402.07,9.39,1.79,231.57,231.99,231.53,295.1,306.41,249.57,250.11,650.09,695.69,675.5,452.57,455.56,434.42,457.59,66.02,1.19
97,2017-04-02 13:00:00,56.73,12.74,1814.55,542.8,398.0,9.27,1.74,249.71,250.73,249.88,295.1,306.41,249.63,250.19,650.75,647.89,599.49,443.29,446.99,442.82,449.09,66.01,2.02
98,2017-04-02 14:00:00,56.73,12.74,2553.67,548.68,397.79,9.53,1.76,250.21,250.18,250.2,295.1,306.41,250.38,250.21,648.8,656.4,599.97,439.56,450.53,436.55,450.72,66.02,1.42
99,2017-04-02 15:00:00,56.75,12.71,2244.31,566.1,400.09,9.69,1.77,250.25,249.65,250.13,295.1,306.41,250.11,250.34,649.14,649.37,598.28,443.44,452.61,447.38,451.37,65.54,1.58
100,2017-04-02 16:00:00,60.23,8.52,2302.99,577.41,400.62,9.5,1.79,249.83,249.53,249.72,295.1,306.41,250.19,250.06,649.76,648.2,601.26,457.19,450.74,448.47,449.93,66.53,1.01
101,2017-04-02 17:00:00,60.23,8.52,2180.74,574.52,401.35,9.4,1.79,250.05,250.22,249.78,295.1,306.41,249.99,250.21,648.64,649.4,600.49,459.5,452.16,428.67,452.91,65.65,2.57
102,2017-04-02 18:00:00,60.23,8.52,2454.14,575.24,399.84,9.67,1.79,250.08,250.66,250.18,295.1,306.41,250.02,250.13,647.71,648.01,600.39,456.07,450.37,441.71,450.71,66.32,1.05
103,2017-04-02 19:00:00,60.23,8.52,2103.98,557.83,399.19,9.79,1.77,249.85,250.59,250.04,295.1,306.41,250.03,250.27,639.65,640.46,599.36,448.43,450.97,434.33,447.48,66.3,1.55
104,2017-04-02 20:00:00,60.23,8.52,2032.82,515.35,399.79,9.54,1.71,250.08,248.96,250.07,295.1,306.41,250.06,250.22,600.22,601.1,600.67,392.09,395.41,405.13,398.05,65.88,1.58
105,2017-04-02 21:00:00,60.23,8.52,1969.55,550.72,400.81,9.5,1.75,249.95,250.59,250.08,295.1,306.41,250.09,250.03,599.73,600.93,601.31,391.08,394.53,401.97,394.8,64.75,3.84
106,2017-04-02 22:00:00,60.23,8.52,2251.55,557.62,400.02,9.44,1.77,250.0,249.93,250.03,295.1,306.41,249.9,250.05,747.03,387.64,737.84,416.27,407.98,415.3,414.82,64.92,3.27
107,2017-04-02 23:00:00,60.23,8.52,2399.23,542.26,401.36,9.73,1.72,250.13,251.11,250.08,295.1,306.41,250.05,250.06,803.7,664.82,802.59,398.46,399.88,429.89,413.12,64.94,3.39
108,2017-04-03 00:00:00,60.21,8.55,2194.47,574.75,400.71,9.71,1.79,250.11,250.27,250.07,295.1,306.41,250.01,249.98,800.41,719.37,800.14,395.86,391.56,421.37,398.9,63.78,4.42
109,2017-04-03 01:00:00,55.66,14.66,2645.84,558.5,399.92,9.52,1.77,250.04,251.31,250.11,295.1,306.41,250.13,250.03,659.67,721.92,660.07,410.59,410.64,430.18,411.24,63.27,4.17
110,2017-04-03 02:00:00,55.66,14.66,2210.79,561.68,400.54,9.9,1.77,250.01,249.58,250.11,295.1,306.41,250.03,249.84,600.31,724.48,600.14,371.35,390.17,405.23,398.02,62.61,3.68
111,2017-04-03 03:00:00,55.66,14.66,2487.0,555.98,400.55,9.92,1.72,250.11,249.96,250.14,295.1,306.41,250.06,250.04,608.54,727.04,613.37,401.05,407.49,429.34,409.6,64.07,3.18
112,2017-04-03 04:00:00,55.66,14.66,2348.29,547.33,400.19,9.65,1.75,249.94,249.71,250.01,295.1,306.41,249.67,249.99,598.4,729.59,623.9,388.94,392.86,405.4,391.72,65.5,2.94
113,2017-04-03 05:00:00,55.66,14.66,1674.15,523.29,399.94,9.67,1.72,249.95,250.25,250.07,295.1,306.41,250.15,250.08,595.67,732.15,621.37,407.73,398.57,417.05,403.35,64.87,3.96
114,2017-04-03 06:00:00,55.66,14.68,2216.57,545.98,400.01,9.52,1.75,250.01,250.66,250.05,295.1,306.41,249.96,249.91,589.52,734.7,614.99,402.12,405.75,423.6,402.76,66.05,2.36
115,2017-04-03 07:00:00,54.39,17.41,1356.88,553.38,399.92,9.38,1.76,250.15,250.2,250.14,295.1,306.41,250.21,249.92,591.62,737.26,609.44,398.71,395.37,429.61,397.04,66.06,1.98
116,2017-04-03 08:00:00,54.39,17.41,2211.06,538.71,400.14,9.46,1.74,250.11,250.07,250.17,295.1,306.41,250.31,249.99,641.27,739.81,578.44,378.45,398.78,407.62,395.01,64.06,3.86
117,2017-04-03 09:00:00,54.39,17.41,2344.88,568.6,401.18,9.85,1.78,250.31,250.25,250.46,295.1,306.41,250.37,250.32,600.47,742.37,419.26,418.35,395.72,429.86,405.08,65.04,2.89
118,2017-04-03 10:00:00,54.39,17.41,2430.27,532.62,399.74,9.85,1.71,250.13,249.87,250.13,295.1,306.41,250.13,249.96,649.9,744.93,332.51,440.04,408.15,502.98,411.49,64.92,4.16
119,2017-04-03 11:00:00,54.39,17.41,2101.55,550.9,399.88,9.62,1.75,250.05,250.05,250.02,295.1,306.41,249.99,250.03,610.45,747.48,634.63,425.15,399.55,468.87,406.94,63.38,5.4
120,2017-04-03 12:00:00,54.39,17.41,2581.73,576.81,400.49,9.55,1.79,250.07,249.87,250.05,295.1,306.41,250.02,250.04,600.81,750.04,843.7,407.22,402.45,458.69,402.85,63.05,5.18
121,2017-04-03 13:00:00,54.39,17.41,2373.89,575.4,400.2,9.77,1.79,250.12,250.84,250.12,295.1,306.41,250.35,250.03,599.03,752.59,884.44,410.2,400.9,434.03,400.81,62.38,4.75
122,2017-04-03 14:00:00,54.39,17.41,2191.85,574.26,398.94,9.65,1.79,250.11,250.27,249.96,295.1,306.41,249.74,249.93,597.88,755.15,884.07,399.62,394.54,428.15,392.73,62.06,4.32
123,2017-04-03 15:00:00,54.39,17.41,1715.41,490.48,400.35,9.54,1.68,250.26,250.12,250.17,295.1,306.41,250.04,250.03,680.59,778.33,883.7,414.81,400.77,397.15,397.59,62.61,3.88
