% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
58.363164703003186,58.363164703003186,3339.715440062716,470.11824532391705,400.3901045344894,9.708685948501905,1.7091429045618014,246.91892808446664,246.66085225326017,246.91855749396916,295.096,306.4,249.99230961787228,249.97865349788484,535.9868682727102,525.9376279624719,532.4415189521213,479.5038487536272,491.05638506450373,506.4178548404014,496.6394927979583,65.66850050693982,2.4130972275635427
58.37048363560559,58.37048363560559,3331.4064228376715,470.5022826766729,400.3819757834758,9.708284686088527,1.7092691146960324,246.6264797442846,246.34976613855883,246.62624678618582,295.096,306.4,249.99256858453205,249.97813477173233,537.9731912251576,527.7448479099603,534.5861468636838,480.1321481273018,491.71461733027587,506.68900531582244,496.93835190396777,65.66241505107358,2.416249739420471
58.377712095576804,58.377712095576804,3322.0160570288963,470.87621263077926,400.3799102931529,9.70757519888816,1.7093560384372501,246.3376427264252,246.03442153240564,246.3378082593833,295.09600000000006,306.40000000000003,249.99258737612655,249.9788515935223,539.9339539414754,529.5475945312065,536.7387474677097,480.76356249438896,492.3796263250578,506.96397928248336,497.25815778115395,65.66357446220779,2.4136770139152652
58.384851750171585,58.384851750171585,3313.745379121958,471.2832521276596,400.3768466369252,9.707062415065204,1.709494252888854,246.05261098146877,245.72425236787922,246.05203376801646,295.096,306.4,249.99295339739191,249.97989814687713,541.8806760797113,531.3462712158481,538.8497714929227,481.18835557309535,492.7735598146877,507.0837333905285,497.413732052162,65.66785243651337,2.409231640356898
58.3973989563082,58.3973989563082,3306.018331853537,471.39365161294717,400.3830326838407,9.706991248507792,1.709284782769293,245.77035911866025,245.41734626010438,245.7697638050411,295.096,306.4,249.98788024830318,249.98047440226472,543.7919593231902,533.0906965554337,540.9573266997792,481.1641785326921,492.6544926157099,506.8574767386337,497.2107138374433,65.65394556430982,2.4177226371977216
58.409793884331144,58.409793884331144,3297.526478121021,470.5692887201392,400.44667997104733,9.705202289138246,1.7082312311246797,245.49107386941486,245.11346664180624,245.49184334531154,295.096,306.4,249.9863553800258,249.98191670621736,545.6811054556223,534.6967850120268,542.9424317828807,480.99256550952606,492.3808979591837,506.8698500745814,495.618229813869,65.64020747169299,2.4261105837683914
58.422039289685614,58.422039289685614,3288.871517391039,470.31000642427915,400.4951712485137,9.70316270731543,1.7076974082997576,245.2160806011389,244.81369326414398,245.2178051015938,295.096,306.40000000000003,249.98638470869702,249.9839701452303,547.5004478730986,535.7223372449857,544.4087670128553,480.8701471813188,492.1419310240253,506.90076262762415,494.2313914746126,65.62663510462647,2.4343973447450886
58.43413786173634,58.43413786173634,3280.6391124602715,470.14627837464275,400.48956488284233,9.699896753583868,1.707001979335259,244.94700599544478,244.5187699624866,244.9472793073419,295.09599999999995,306.40000000000003,249.99952676178995,249.98450033494103,549.3220146441473,537.3659189111771,546.3696472047161,480.7968480673901,491.92617921020894,506.6759323251609,494.04811266720526,65.61628315916398,2.4364094319399787
58.446092225736635,58.446092225736635,3273.960268074375,470.08678230908384,400.4922547242264,9.696733618944563,1.706566757558475,244.67966249375726,244.22895139004493,244.67912075911434,295.096,306.4,250.00081498252044,249.98777306475776,551.1567126685559,539.0027608194421,548.3111242565008,480.7762364208423,491.82243314466456,506.56897934076915,493.942721717732,65.61666289329115,2.431663059763609
58.457904944727616,58.457904944727616,3266.713703452501,470.0057864120385,400.4905248772801,9.693715648209439,1.7060292243364699,244.4144331104786,243.93941954061032,244.41366998742305,295.096,306.4,250.00105613291856,249.98853246839212,552.8255027961989,540.4149156105411,550.2956252248628,480.694359399616,491.6604393327596,506.28740621897134,493.7310617525677,65.61917091414576,2.4312977427682534
58.473524495772054,58.473524495772054,3256.293802570127,469.8236232242073,400.48871475807397,9.690945372454184,1.7053327845960287,244.15403326423848,243.6538285131445,244.1523148422334,295.096,306.4,250.00102862501237,249.98949758167998,554.544226555699,542.0414827697028,552.1648327438555,480.6786266377126,491.5436071628335,506.2586775408812,493.5863854931096,65.62341624716217,2.4289931892212024
58.488961140913254,58.488961140913254,3245.0117723773515,468.75763140637747,400.49134059407766,9.686221536863796,1.7042529839407334,243.89716220724844,243.37200382703128,243.89257408740022,295.096,306.40000000000003,249.99905351301848,249.99204916263244,556.3177315693258,543.6879957247404,554.1068722684997,480.5108088250687,491.2937964640848,505.94257263182,493.3198506899149,65.62720201491561,2.4253104147586027
58.504218074208964,58.504218074208964,3236.3710092619,467.4972145337226,400.48723950902865,9.681195663555657,1.7031837498216806,243.64144671717992,243.09308367207572,243.63657643653863,295.096,306.40000000000003,250.00011726447923,249.99058183473707,558.0065444048687,545.3189196957767,556.0196176265953,480.3306484472049,491.06158975317874,505.6371842704302,493.0942078401379,65.62756755877857,2.4269093688010144
58.51929841577756,58.51929841577756,3224.463832965993,466.5171314783868,400.46490253120044,9.677530329776914,1.7021253867038604,243.38848464274167,242.81729776915617,243.3836878435176,295.096,306.4,249.99903220174593,249.98967934044614,559.7081272782393,546.9259474822617,557.1149216721514,480.33085345619133,490.4556420859163,506.2124655189137,492.70763000352605,65.62167862916263,2.4308047203362433
58.53420521392523,58.53420521392523,3217.2729726440593,466.0132316412133,400.4756350603634,9.67452381593751,1.7012847663082775,243.13818110514643,242.5445821787907,243.13366414863864,295.096,306.4,249.99738905139992,249.9908690411135,561.3836276467023,548.4847954063655,557.6247615831535,480.2359214343116,489.8383840276895,506.3842666270212,491.9598801108217,65.61827413288759,2.432929055900222
58.54894144720021,58.54894144720021,3204.7332585871027,465.6351182404691,400.42937626543227,9.67340327729481,1.700384434770014,242.89092054461773,242.27493773970852,242.8865533111736,295.096,306.4,249.99757686653032,249.99113775249296,563.0294765898792,550.0118705298896,559.468734211654,479.65227990862155,489.52966336031034,507.0418234585006,491.99673144232776,65.6146797494247,2.434056507287139
58.56351002637684,58.56351002637684,3197.0891815779933,465.1912203412789,400.437464187652,9.67240582737471,1.6997371246094066,242.64670206883403,242.0116776305336,242.64231553691164,295.096,306.40000000000003,249.99787183398485,249.99208659865891,564.6694648375803,551.5530556147639,560.632424833369,478.9942943100035,489.9183826209988,507.8382271158037,491.6789789052153,65.61112625925573,2.435171131661741
58.57791379637237,58.57791379637237,3192.017465421055,465.35262179988064,400.44070127639657,9.672377267269164,1.6994933182735323,242.40620602919802,241.7479302281489,242.40055176009605,295.096,306.4,249.99814516842574,249.9924850218037,566.3211793508916,552.8559300675419,562.3817138138035,478.88321840043767,490.56968146625934,507.6428091493925,492.1676520466268,65.60761296846363,2.4362731466852052
58.59215553809898,58.59215553809898,3188.8537596453957,465.73761516037774,400.43973962585534,9.672143005813039,1.6996579641817504,242.1678481696779,241.4885422780833,242.16226061272582,295.096,306.4,249.9984402199529,249.9935957894737,567.9670531103948,554.086764954127,564.1903577235388,478.71729120189315,490.3569568478002,507.3408007648602,491.987298489288,65.60847007069913,2.4351692065985864
58.607748093988256,58.607748093988256,3186.8883239818374,466.09419530305655,400.43951782879776,9.671846974753157,1.6997748947032933,241.93123490813647,241.2315906449194,241.92598762654666,295.096,306.4,249.99856496062995,249.99381352330957,569.5925760131655,555.3656572852941,565.9768882395415,478.554898590809,490.14056641923645,507.09313515003356,491.07461098999386,65.61099550056242,2.4341335458067745
58.623167200074576,58.623167200074576,3182.649195047532,466.4883104893584,400.43520320022515,9.672449802380138,1.69994499425424,241.69744144424072,240.9743281235435,241.6926227822142,295.096,306.4,249.99861700276546,249.99395311189136,571.1949417942894,556.6918051827923,567.7465314077842,478.95722112606813,490.4848850536383,507.64998848279134,491.684560077487,65.60692974551782,2.4444001491470653
58.63841573450343,58.63841573450343,3178.981409985932,466.9114384920284,400.43264005910777,9.671940132562883,1.7001643220469749,241.4664223162969,240.7230715345158,241.4627509733638,295.096,306.40000000000003,249.99845723379275,249.99462551758234,572.7736480518989,558.0644245096981,569.4968931590869,479.35326109326525,490.80984159450105,508.2480998189752,492.26593529367045,65.60036462517768,2.453059761448613
58.653496512092445,58.653496512092445,3173.6411078321107,467.2972721944323,400.42955464161656,9.669933474078855,1.7003346725695032,241.23791128115298,240.47402369318706,241.23431867490243,295.096,306.4,249.99875317292035,249.9940944347131,574.3290852215712,559.482748382462,571.2239657645364,479.7386121969285,491.13088997514654,508.76358299811545,492.84896342994267,65.59409176116283,2.4666297901109373
58.66841228606357,58.66841228606357,3170.327384778873,467.7103799963026,400.4258146880454,9.669050742665036,1.700548304097928,241.0100993581907,240.23033467298288,241.00844871638142,295.096,306.4,249.9989464242054,249.9938468215159,575.8616351951225,560.8470294702074,572.9342600658784,480.1237038661446,491.460538987813,509.25632614124925,493.43096197963825,65.58263569682151,2.4778784952518618
58.68316574971884,58.68316574971884,3165.5121940476743,468.188322000031,400.43268867117075,9.669442642329555,1.7008562755732455,240.7865358217575,239.98524260615827,240.7844780692422,295.096,306.4,249.99884285236638,249.99222620748347,577.3716715530362,562.1001601732514,574.6299033786908,480.37307983526097,491.6858098021594,509.5991241478973,493.8450779347021,65.57984649989362,2.486867514655184
58.697759538061554,58.697759538061554,3158.211152479068,468.2216993614796,400.4340243845712,9.66654412769346,1.70064560554097,240.56587995042022,239.74326962029141,240.5650668117782,295.096,306.4,249.9989376020316,249.99208776225888,578.8353866423672,563.3317742261103,576.2750525227625,480.3176936332381,491.52008958163253,509.2782124778304,493.61735760849393,65.57016083197293,2.4994390339392014
58.71219622936525,58.71219622936525,3154.8315816731097,468.1709472134895,400.4363664669948,9.662854341497875,1.7002370724985478,240.34818576540277,239.50335094867245,240.34717433923683,295.096,306.4,249.99940866584484,249.99313831674533,580.1383271298139,564.6034894439796,577.7743706673098,480.16522205852146,491.30145675139795,508.99216998952625,493.35784812141094,65.56074089665334,2.512413457757492
58.72647834669219,58.72647834669219,3151.795887417831,468.5499887091464,400.43390598734436,9.661671773094714,1.7004266598900646,240.13084322287355,239.26655857459025,240.13028421461894,295.096,306.4,249.99967804163182,249.99410976193323,581.3149982161809,565.8685154754884,578.9704673490465,480.0136761574426,491.0807426181733,508.6936822389543,493.13703756351725,65.55527634884557,2.519895452944159
58.702907333035846,58.702907333035846,3140.6039328187594,469.00162039205776,400.426059485136,9.661926081665769,1.7007106434652448,239.89918771381824,239.04755131637663,239.9158851405622,295.096,306.4,249.9960623233676,249.9937292875204,582.4847677035914,567.0932143221308,580.150821144808,479.834584203488,490.84414806429396,508.3949174279837,492.9050887691139,65.54582299568646,2.533474769139994
58.67958602118719,58.67958602118719,3134.973033587264,468.98815427232705,400.4260370655396,9.660628066970316,1.700253415845541,239.68770216606498,238.81555833875836,239.70442383263298,295.096,306.4,249.99576945611653,249.99394534532752,583.6452265596326,568.3199809563363,581.3323956555223,479.6677327040377,490.6239933473765,508.12530405816636,492.6853824931574,65.53472184411434,2.5437851205729096
58.65651046419215,58.65651046419215,3129.9326066890767,469.25130163597623,400.4232434754907,9.658858707361576,1.700296075562482,239.47931454390252,238.58409985871134,239.49471130015007,295.096,306.4,249.99573737968387,249.99445409589967,584.7864679114656,569.5407753639192,582.488155028485,479.47786945516293,490.39256772087367,507.8206947676589,492.4484599821553,65.52942807523623,2.548928689389836
58.63367679784493,58.63367679784493,3125.560663710705,469.6749415108638,400.4228926737188,9.655656997692518,1.7005492321118587,239.2714101663153,238.35529566350434,239.2878917193722,295.096,306.4,249.99647420356058,249.99451938393065,585.9199877710303,570.7532755457493,583.6292680599297,479.35579936754067,490.2258360617604,507.5307344033051,492.2609537940315,65.53021726399625,2.548515002478359
58.61108123853077,58.61108123853077,3120.8958418644374,470.1424495202301,400.4196242053202,9.654657302880628,1.7008714743259503,239.07151766624915,238.13047349334423,239.0833452564737,295.096,306.4,249.99847988698264,249.99514797122131,587.0367850151823,571.9491804910555,584.7565765279985,479.1034706268724,489.95354712013176,507.25403242963137,491.9946137885224,65.52833911042498,2.544508006310358
58.588720081135904,58.588720081135904,3116.303409650768,470.57945788116547,400.4152202721775,9.654946236313961,1.7011419004660737,238.8725432917995,237.90813449724718,238.88028687337,295.096,306.4,250.00077878875695,249.99424563894522,588.1404659187547,573.1363702242373,585.8780116425013,478.8204116593418,489.78548928372186,506.9860375932099,491.82745162195783,65.53332715155028,2.541216875243144
58.594557640750665,58.594557640750665,3111.2631496165354,471.09173889356913,400.41240092227645,9.655010897264113,1.7015330434744214,238.67431177030184,237.68669202052524,238.67933437112626,295.096,306.4,250.00180688402668,249.9942608031364,589.2381281056307,574.3087730242563,586.9886256387535,478.634999246559,489.5971855683716,506.73201105081364,491.62040649698065,65.53748969413935,2.539765757578509
58.60033526442584,58.60033526442584,3106.205920530228,471.4957923448153,400.40766251556863,9.653381918526868,1.7017830040462372,238.47594992543307,237.47117636514855,238.48050891935296,295.096,306.4,250.00207261672597,249.99593572903518,590.3173035119944,575.4728465767588,588.0848292068005,478.32436451370563,489.34844456754735,506.4394050229917,491.36442683760936,65.54458701388093,2.5319638168131497
58.60605387051673,58.60605387051673,3101.824206837903,471.9602436864502,400.4041996060389,9.651713295152078,1.7021077600103918,238.17191376233885,237.17288496689798,238.1760503798186,295.096,306.4,250.00361060861133,249.99656698148198,591.3964378079785,576.623935014079,589.1715851508751,478.2752440683621,489.1542764625001,506.19909876285203,491.20434096994785,65.55426769766314,2.524445868823035
58.61171435871231,58.61171435871231,3096.2934309046727,472.4250106591444,400.40015745735667,9.651830757542577,1.70243265301437,237.8631359961503,236.87383877367037,237.86622312605732,295.096,306.4,250.00369039913704,249.9981515074093,592.4563666285194,577.7611104138542,590.245722216054,478.1405904974702,488.92810066942724,505.9494424953635,490.986136091914,65.5638499971612,2.517004325346077
58.61731761050699,58.61731761050699,3087.698386684028,472.87680752659287,400.3960758252463,9.652729730128367,1.7027471720119816,237.55709592617322,236.5801745950043,237.56218344460373,295.096,306.4,250.00367230617147,249.99906405874876,593.5092000241837,578.8907651020598,591.3103583613253,478.04429510984,488.7109262867177,505.6703459777341,490.76427267261016,65.57333540460388,2.5096380275283408
58.62286448965828,58.62286448965828,3080.4951343454363,473.16546794848864,400.3935833125238,9.652683650101023,1.7028484772674293,237.2537522376913,236.2918112106373,237.26384399490226,295.096,306.4,250.00666128035078,249.99897167266187,594.5566299982078,580.0060719828695,592.3570619880486,477.96244099493833,488.5119378423236,505.41267154737164,490.57502661234724,65.58000899280576,2.50425737310704
58.62835584263065,58.62835584263065,3072.4806515463047,473.3208555344636,400.39155944951057,9.651636021452195,1.7027706441038,236.9530644431374,236.0086690263927,236.97111918501574,295.096,306.4,250.00992682381238,249.9992773257277,595.5832289197278,581.1109624594814,593.391624717801,477.8291055102728,488.30460907030283,505.1378805844497,490.37377294896305,65.58166065486677,2.500231925863068
58.63379249902621,58.63379249902621,3068.3982033067305,473.62782678980085,400.39254379536044,9.650460429169074,1.702914886068783,236.65499286149657,235.73067003368828,236.68392512808248,295.096,306.4,250.00993820599857,249.99977138167046,596.6118789676764,582.2070150920491,594.4264111007378,477.70188476890235,488.1249660892895,504.86434297873444,490.179593650152,65.58100495242336,2.496445783891851
58.63917527200243,58.63917527200243,3061.7941895504136,474.0361721845746,400.3914956975955,9.650621786916055,1.703178409930074,236.35949859832147,235.45773777024837,236.40217960006837,295.096,306.4,250.00781993853994,249.9999538772459,597.6168242256921,583.28963662242,595.4476432209163,477.56425913911255,487.9439792691576,504.598984146111,489.9954932857275,65.58139641759641,2.4939360583771464
58.64450495867768,58.64450495867768,3053.66908730465,474.3950036220116,400.3891031155054,9.650466565983328,1.7033861557874435,236.06654352633882,235.18979728197888,236.12580199876888,295.096,306.4,250.00989683195596,250.0007551515151,598.6115112908051,584.355530673235,596.4587018948407,477.4496030678756,487.77543722262374,504.32515268158886,489.81127264390534,65.57897327823692,2.4928318006788124
58.64978234052469,58.64978234052469,3042.7264354477816,474.49156976559175,400.38646706578703,9.650125796353926,1.7032422809036487,235.77609026662745,234.92677508596452,235.8547133040176,295.096,306.4,250.01134230653255,250.00087362592174,599.5974377547691,585.4187886575407,597.4639960739801,477.2948358607387,487.5612159922487,504.04752680560523,489.6106424785154,65.57137257052003,2.4958602035319197
58.65500818375252,58.65500818375252,3038.6916844535876,474.56130638548257,400.3861878469324,9.649632492639936,1.703063280186704,235.48810217034693,234.6685991345503,235.58883603906136,295.096,306.4,250.010325795188,250.00075189590265,600.5742724059202,586.472126069028,598.4556114567821,477.1878027542116,487.41312889904634,503.8038065999693,489.43854997473306,65.56384609089422,2.4988590311703014
58.660183239677494,58.660183239677494,3035.9838067350656,474.9162460699574,400.38178948049097,9.649076503927976,1.70327681393936,235.2025433009996,234.4151987804697,235.3280942330612,295.096,306.4,250.0088284876619,250.0004027200912,601.5448275336272,587.5111346048383,599.4345537308336,477.04914956060173,487.21507058612923,503.55459156124743,489.23897684322185,65.55639275728208,2.5018287147335805
58.6653082450832,58.6653082450832,3031.6540104468236,475.2934837226881,400.37872717454195,9.649244906667247,1.7035268771635022,234.91937841720718,234.16650474298567,235.0724133846808,295.096,306.4,250.0111703047331,250.0009683110006,602.5052569390594,588.5365321601046,600.3998175054764,476.9246375449505,487.0326270040318,503.3254430878991,489.03883261221534,65.54901150853685,2.504769677021853
58.670383922570245,58.670383922570245,3026.1876217892086,475.7568466051626,400.37916784763667,9.649980315504633,1.7038846824864688,234.63857295598416,233.92244907500813,234.82172042672735,295.096,306.4,250.0105742169647,250.0005861271676,603.4588733393259,589.5568795654907,601.3614657825707,476.80019076122824,486.87519513862725,503.14551768629315,488.8649934392731,65.54170130393871,2.5076823326963544
58.67541098089581,58.67541098089581,3021.995498272853,476.2241597495323,400.37940424072474,9.649531048193793,1.7042390746263232,234.36009301649253,233.68296513115732,234.57594369180745,295.096,306.4,250.00870829988767,249.99984759458445,604.4054553126832,590.5665408422548,602.3136011607727,476.6674195794907,486.6805676186986,502.91249792212966,488.6632698392938,65.53446112270564,2.5105670884743643
58.6803901153037,58.6803901153037,3017.1726234441885,476.61726566396885,400.3723682287126,9.648107243501046,1.7045092547888108,234.08390534426078,233.4479875367399,234.3350128789659,295.096,306.4,250.00896056240518,250.00011114957525,605.3365544125962,591.564076570139,603.2617899976758,476.54334299160877,486.5049860778431,502.66754214953994,488.48800101120446,65.52728996351823,2.5134243433185337
58.685322007844796,58.685322007844796,3013.950583276784,476.99126496022,400.3705255775693,9.647907644842435,1.7047492620344589,233.80997731585208,233.21745215760868,234.098859021274,295.096,306.4,250.00795693310724,250.00016270009536,606.2651505845496,592.5488217279346,604.194798547194,476.4092748956823,486.342351854692,502.4241254463498,488.3058030047112,65.5201868440581,2.5162544886208233
58.69020732768854,58.69020732768854,3007.9768861373905,477.4555366378893,400.3660371420655,9.648746030312964,1.7051136362819288,233.53827692396683,232.9912960708755,233.8674144543357,295.096,306.40000000000003,250.00724119648655,250.00226567487007,607.1790009194225,593.5294034300975,605.1140951381584,476.28875728321293,486.19337414421256,502.2035491108564,488.15827292800935,65.5131508005592,2.5190579083812326
58.69504673142557,58.69504673142557,3002.650452280247,477.87192571486,400.3641896585153,9.648616220404168,1.7054185057780047,233.26877276296548,232.76945753645074,233.64061278568232,295.096,306.4,250.0089980572329,250.00101365187712,608.0804116790817,594.498516787567,606.0237357779658,476.16188024058505,486.03457661279185,501.9827262100728,487.98992202608986,65.50618088737201,2.521834979381489
58.69984086336199,58.69984086336199,2995.7976883902797,478.2885574088432,400.3603495020211,9.647205097995633,1.7057306374633308,233.0014340147972,232.55187596938075,233.41838886502563,295.096,306.4,250.0101428571429,250.00243400663723,608.9798186745467,595.4636589521134,606.9295787917823,476.0418292707906,485.8644134986867,501.75462704386507,487.80017591193297,65.49927617653977,2.524586071353861
58.70459035580524,58.70459035580524,2992.8872843062736,478.72152212024093,400.3581115556816,9.64583808091955,1.7060627987173376,232.73623043532217,232.33849191295852,233.20067875534227,295.096,306.4,250.01195341760302,250.00296951727003,609.8669123974257,596.4181586932591,607.8262734806159,475.92389854774984,485.69859290941645,501.5720239633186,487.62212616972954,65.4924357573866,2.5273115471452585
58.70929582934216,58.70929582934216,2989.484523183463,479.16977097571703,400.3591633337522,9.64562659914554,1.706416380901551,232.47313234101352,232.12924701258197,232.98741970476206,295.096,306.4,250.0122239366247,250.00333624148908,610.7508602235799,597.3603050570438,608.7186303306682,475.80855418137276,485.54357255756963,501.4031349144814,487.4480743514578,65.48565873611723,2.5300117628767675
58.71395789310932,58.71395789310932,2986.1894244964083,479.61767354221047,400.35501662353363,9.645433577158038,1.7067744703160388,232.21211059602805,231.9240839903354,232.77855011923396,295.096,306.4,250.01263799412467,250.0046800494769,611.6288816898475,598.3017985991453,609.6044069417801,475.6811909849994,485.3821001695934,501.1814242473245,487.2659939950977,65.47894423542752,2.5326870680987708
58.71857714505579,58.71857714505579,2981.9456712788924,480.0665136970378,400.35348831840054,9.644352985640499,1.7071331156876801,231.95699864665434,231.736800765445,232.5896343287242,295.096,306.4,250.01251335128896,250.00424642811333,612.4905443595286,599.2254553145679,610.4824466790488,475.5615089999714,485.2224882180644,500.9823643027235,487.100997639445,65.47229139412595,2.5353378059417957
58.72315417219895,58.72315417219895,2972.4135026284584,480.06715344395417,400.34693172538164,9.643097453661394,1.7069004580071467,231.8038468808043,231.5980449351668,232.4404849174066,295.096,306.4,250.01282307731594,250.00701590746604,613.3410195551073,600.1434824695748,611.3434397605638,475.436785169132,485.05906074918914,500.7715340195505,486.92944418276386,65.4656993667654,2.537964313263224
58.727689550873095,58.727689550873095,2968.3615701123413,479.65277778712914,400.3418317640456,9.641422676847085,1.7062326150602394,231.65961688838723,231.45382044686156,232.2929304909466,295.096,306.4,250.01347970414056,250.00708321683652,614.1972535103125,601.0424766651864,612.2049469736096,475.31391536903357,484.88485855631853,500.5613120336953,486.765416617283,65.45916732328496,2.5405669207899986
58.73218384697131,58.73218384697131,2959.781147982765,479.78399016950107,400.3353189639402,9.639011825949972,1.7061754001395424,231.51612674560545,231.31115148122245,232.14605802604405,295.096,306.4,250.0137943423916,250.00823946156567,615.0402871022778,601.9447629026473,613.0598000805303,475.2052655828117,484.7064783457629,500.3275074728423,486.57911727578977,65.4526944486615,2.5431459532574494
58.73663761618095,58.73663761618095,2952.9783665701325,479.87581922316866,400.33602889329853,9.636198897387844,1.7060559858521196,231.37385708772624,231.17019293823518,232.00106907396065,295.096,306.4,250.01396000100758,250.00876380947582,615.890222484477,602.85384006545,613.932628694056,475.2562515771362,484.6471035535942,500.12014395964013,486.41192974921955,65.44627994257073,2.5457017295443665
58.741051404212634,58.741051404212634,2947.138051518326,480.2199208871369,400.33561968638026,9.63444921678021,1.7062800693158227,231.23289752356618,231.0306417211854,231.85704391437594,295.096,306.4,250.01401539618857,250.00966910732194,616.7133682762343,603.736874710091,614.7670320156149,475.13183518966616,484.499691930322,499.92170444688253,486.25180428720574,65.43992301905718,2.548234562804436
58.745425747023134,58.745425747023134,2943.345716294736,480.5827969240126,400.33246439234244,9.633236256152045,1.706541703095809,231.0939579430295,230.8880657240788,231.71385230048958,295.096,306.4,250.0138512194513,250.01152470106592,617.5400652251984,604.6093065587866,615.5957913273601,475.0371866088491,484.3387942330373,499.70552286232,486.084407348505,65.43362290621333,2.5507447605941462
